customer_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,rfm_total,segment,country
12791,374,6,1056.11,2,4,3,243,9,At Risk,Netherlands
12792,257,2,827.01,2,2,3,223,7,Needs Attention,Portugal
12793,335,3,1017.33,2,3,3,233,8,Needs Attention,Portugal
12794,53,2,860.41,4,2,3,423,9,New Customers,Portugal
12795,19,1,430.48,5,1,2,512,8,New Customers,Portugal
12796,628,1,381.0,1,1,2,112,4,Lost,Netherlands
12797,366,2,806.11,2,2,3,223,7,Needs Attention,Portugal
12798,10,4,8510.93,5,3,5,535,13,Loyal Customers,Japan
12799,529,1,219.35,1,1,1,111,3,Lost,Japan
12800,470,3,584.25,1,3,2,132,6,Needs Attention,Portugal
12801,501,1,1071.82,1,1,3,113,5,Needs Attention,Sweden
12802,187,7,2416.42,3,4,4,344,11,Loyal Customers,Netherlands
12803,393,1,1092.81,2,1,3,213,6,Needs Attention,Netherlands
12804,466,2,327.02,1,2,2,122,5,Lost,Netherlands
12805,382,4,1434.95,2,3,4,234,9,Needs Attention,Netherlands
12806,435,4,2878.96,1,3,4,134,8,Needs Attention,Netherlands
12807,383,1,330.35,2,1,2,212,5,Lost,Sweden
12808,37,5,906.1,4,4,3,443,11,Loyal Customers,Portugal
12809,178,3,1755.94,3,3,4,334,10,Loyal Customers,Portugal
12810,535,2,534.99,1,2,2,122,5,Lost,Japan
12811,261,5,1033.9,2,4,3,243,9,At Risk,Portugal
12812,45,1,229.64,4,1,1,411,6,New Customers,Japan
12813,502,3,1687.8,1,3,4,134,8,Needs Attention,Netherlands
12814,102,1,125.92,3,1,1,311,5,Promising,Poland
12815,148,2,1063.46,3,2,3,323,8,Needs Attention,Poland
12816,96,2,572.2,3,2,2,322,7,Promising,Poland
12817,281,3,690.98,2,3,3,233,8,Needs Attention,Austria
12818,262,1,1542.08,2,1,4,214,7,Needs Attention,Austria
12819,458,1,540.52,1,1,2,112,4,Lost,United Kingdom
12820,3,11,2689.52,5,5,4,554,14,Champions,United Kingdom
12821,214,2,220.8,2,2,1,221,5,Lost,United Kingdom
12822,71,2,948.88,3,2,3,323,8,Needs Attention,United Kingdom
12823,75,18,6501.5,3,5,5,355,13,Loyal Customers,United Kingdom
12824,60,1,397.12,3,1,2,312,6,Promising,United Kingdom
12825,521,2,518.63,1,2,2,122,5,Lost,United Kingdom
12826,3,12,2955.75,5,5,4,554,14,Champions,United Kingdom
12827,6,3,430.15,5,3,2,532,10,Loyal Customers,United Kingdom
12828,3,6,1018.7099999999999,5,4,3,543,12,Loyal Customers,United Kingdom
12829,337,3,385.3,2,3,2,232,7,Needs Attention,United Kingdom
12830,38,6,6814.64,4,4,5,445,13,Champions,United Kingdom
12831,262,3,451.11,2,3,2,232,7,Needs Attention,United Kingdom
12832,32,2,383.03000000000003,4,2,2,422,8,New Customers,United Kingdom
12833,145,1,417.38,3,1,2,312,6,Promising,United Kingdom
12834,283,1,312.38,2,1,2,212,5,Lost,United Kingdom
12835,428,41,6043.31,1,5,5,155,11,At Risk,United Kingdom
12836,59,15,6585.62,4,5,5,455,14,Champions,United Kingdom
12837,173,2,688.41,3,2,3,323,8,Needs Attention,United Kingdom
12838,34,10,3398.48,4,5,5,455,14,Champions,United Kingdom
12839,3,26,10071.73,5,5,5,555,15,Champions,United Kingdom
12840,144,7,4041.97,3,4,5,345,12,Loyal Customers,United Kingdom
12841,5,40,7540.68,5,5,5,555,15,Champions,United Kingdom
12842,70,4,1917.99,3,3,4,334,10,Loyal Customers,United Kingdom
12843,66,30,6588.41,3,5,5,355,13,Loyal Customers,United Kingdom
12844,29,4,648.6,4,3,3,433,10,Loyal Customers,United Kingdom
12845,267,4,354.09000000000003,2,3,2,232,7,Needs Attention,United Kingdom
12846,682,1,15.58,1,1,1,111,3,Lost,United Kingdom
12847,22,2,1636.8999999999999,4,2,4,424,10,New Customers,United Kingdom
12848,676,1,208.0,1,1,1,111,3,Lost,United Kingdom
12849,31,6,3090.56,4,4,5,445,13,Champions,United Kingdom
12850,446,1,330.0,1,1,2,112,4,Lost,United Kingdom
12851,97,2,284.13,3,2,1,321,6,Promising,United Kingdom
12852,295,1,311.55,2,1,2,212,5,Lost,United Kingdom
12853,135,11,3907.5,3,5,5,355,13,Loyal Customers,United Kingdom
12854,79,7,2994.02,3,4,5,345,12,Loyal Customers,United Kingdom
12855,373,4,650.9399999999999,2,3,3,233,8,Needs Attention,United Kingdom
12856,8,6,2179.93,5,4,4,544,13,Champions,United Kingdom
12857,211,6,3688.0,2,4,5,245,11,At Risk,United Kingdom
12858,383,1,177.92,2,1,1,211,4,Lost,United Kingdom
12859,459,1,575.1,1,1,2,112,4,Lost,United Kingdom
12860,693,1,55.47,1,1,1,111,3,Lost,United Kingdom
12861,620,1,68.25,1,1,1,111,3,Lost,United Kingdom
12862,426,2,1008.3199999999999,1,2,3,123,6,Needs Attention,United Kingdom
12863,52,6,2792.55,4,4,4,444,12,Champions,United Kingdom
12864,138,2,299.57,3,2,2,322,7,Promising,United Kingdom
12865,26,4,3323.47,4,3,5,435,12,Loyal Customers,Austria
12866,283,3,1227.35,2,3,3,233,8,Needs Attention,Belgium
12867,26,13,7913.29,4,5,5,455,14,Champions,United Kingdom
12868,186,8,2247.06,3,4,4,344,11,Loyal Customers,United Kingdom
12869,682,1,337.66999999999996,1,1,2,112,4,Lost,United Kingdom
12870,375,3,1676.95,2,3,4,234,9,Needs Attention,United Kingdom
12871,84,3,744.02,3,3,3,333,9,Loyal Customers,United Kingdom
12872,327,12,3685.49,2,5,5,255,12,At Risk,United Kingdom
12873,282,3,2027.3,2,3,4,234,9,Needs Attention,United Kingdom
12874,385,2,948.42,2,2,3,223,7,Needs Attention,Belgium
12875,143,5,1356.99,3,4,4,344,11,Loyal Customers,United Kingdom
12876,58,4,4081.79,4,3,5,435,12,Loyal Customers,Belgium
12877,4,20,2955.17,5,5,4,554,14,Champions,United Kingdom
12878,236,2,854.99,2,2,3,223,7,Needs Attention,United Kingdom
12879,45,3,573.22,4,3,2,432,9,Loyal Customers,United Kingdom
12880,382,2,640.13,2,2,3,223,7,Needs Attention,United Kingdom
12881,276,1,298.0,2,1,2,212,5,Lost,United Kingdom
12882,9,2,1463.04,5,2,4,524,11,New Customers,United Kingdom
12883,25,4,703.47,4,3,3,433,10,Loyal Customers,United Kingdom
12884,88,1,309.05,3,1,2,312,6,Promising,United Kingdom
12885,63,3,1175.22,3,3,3,333,9,Loyal Customers,United Kingdom
12886,68,2,1378.4,3,2,4,324,9,Needs Attention,United Kingdom
12887,384,1,222.4,2,1,1,211,4,Lost,United Kingdom
12888,214,2,354.12,2,2,2,222,6,Lost,United Kingdom
12889,381,4,385.46,2,3,2,232,7,Needs Attention,United Kingdom
12890,24,2,717.27,4,2,3,423,9,New Customers,United Kingdom
12891,186,11,840.5,3,5,3,353,11,Loyal Customers,United Kingdom
12892,397,1,263.38,2,1,1,211,4,Lost,United Kingdom
12893,31,1,188.14,4,1,1,411,6,New Customers,United Kingdom
12894,575,1,157.35,1,1,1,111,3,Lost,United Kingdom
12895,42,2,372.8,4,2,2,422,8,New Customers,United Kingdom
12897,205,4,514.25,2,3,2,232,7,Needs Attention,United Kingdom
12898,464,2,310.96,1,2,2,122,5,Lost,United Kingdom
12899,414,1,366.4,1,1,2,112,4,Lost,United Kingdom
12900,422,1,340.33,1,1,2,112,4,Lost,United Kingdom
12901,9,28,17654.54,5,5,5,555,15,Champions,United Kingdom
12902,265,1,138.68,2,1,1,211,4,Lost,United Kingdom
12903,429,1,833.53,1,1,3,113,5,Needs Attention,United Kingdom
12904,18,2,509.58,5,2,2,522,9,New Customers,United Kingdom
12905,577,2,1018.42,1,2,3,123,6,Needs Attention,United Kingdom
12906,12,5,2919.81,5,4,4,544,13,Champions,United Kingdom
12907,396,2,508.91,2,2,2,222,6,Lost,United Kingdom
12908,176,5,1776.0,3,4,4,344,11,Loyal Customers,United Kingdom
12909,40,8,3103.19,4,4,5,445,13,Champions,United Kingdom
12910,23,13,5796.5199999999995,4,5,5,455,14,Champions,United Kingdom
12911,552,1,1680.47,1,1,4,114,6,Needs Attention,United Kingdom
12912,3,5,1662.3,5,4,4,544,13,Champions,United Kingdom
12913,5,13,6700.86,5,5,5,555,15,Champions,United Kingdom
12914,401,1,223.98,2,1,1,211,4,Lost,United Kingdom
12915,149,4,1174.75,3,3,3,333,9,Loyal Customers,United Kingdom
12916,139,7,4654.0199999999995,3,4,5,345,12,Loyal Customers,United Kingdom
12917,128,6,4359.2,3,4,5,345,12,Loyal Customers,United Kingdom
12918,626,1,10953.5,1,1,5,115,7,Needs Attention,United Kingdom
12919,8,6,1335.19,5,4,4,544,13,Champions,United Kingdom
12920,17,4,488.09,5,3,2,532,10,Loyal Customers,United Kingdom
12921,9,74,35921.04,5,5,5,555,15,Champions,United Kingdom
12922,161,1,405.38,3,1,2,312,6,Promising,United Kingdom
12923,64,3,789.87,3,3,3,333,9,Loyal Customers,United Kingdom
12924,88,12,2469.4,3,5,4,354,12,Loyal Customers,United Kingdom
12925,5,3,729.33,5,3,3,533,11,Loyal Customers,United Kingdom
12926,411,4,1548.46,1,3,4,134,8,Needs Attention,United Kingdom
12927,395,1,197.31,2,1,1,211,4,Lost,United Kingdom
12928,35,12,4304.89,4,5,5,455,14,Champions,United Kingdom
12929,312,1,117.85,2,1,1,211,4,Lost,United Kingdom
12930,78,2,415.8,3,2,2,322,7,Promising,United Kingdom
12931,22,57,92347.34,4,5,5,455,14,Champions,United Kingdom
12932,539,8,1698.56,1,4,4,144,9,At Risk,United Kingdom
12933,24,8,1687.03,4,4,4,444,12,Champions,United Kingdom
12934,737,1,181.65,1,1,1,111,3,Lost,United Kingdom
12935,2,15,4243.86,5,5,5,555,15,Champions,United Kingdom
12936,17,4,1063.9,5,3,3,533,11,Loyal Customers,United Kingdom
12937,15,9,3097.61,5,5,5,555,15,Champions,United Kingdom
12938,26,1,114.14,4,1,1,411,6,New Customers,United Kingdom
12939,64,20,25264.8,3,5,5,355,13,Loyal Customers,United Kingdom
12940,55,2,913.54,4,2,3,423,9,New Customers,United Kingdom
12941,724,1,377.49,1,1,2,112,4,Lost,United Kingdom
12942,131,3,942.65,3,3,3,333,9,Loyal Customers,United Kingdom
12943,558,2,496.5,1,2,2,122,5,Lost,United Kingdom
12944,36,2,604.51,4,2,2,422,8,New Customers,United Kingdom
12945,288,2,900.11,2,2,3,223,7,Needs Attention,United Kingdom
12946,437,1,324.45,1,1,2,112,4,Lost,United Kingdom
12947,144,6,1908.03,3,4,4,344,11,Loyal Customers,United Kingdom
12948,16,9,2317.43,5,5,4,554,14,Champions,United Kingdom
12949,31,22,15526.7,4,5,5,455,14,Champions,United Kingdom
12950,2,3,1843.0,5,3,4,534,12,Loyal Customers,United Kingdom
12951,9,15,3213.72,5,5,5,555,15,Champions,United Kingdom
12952,6,4,1387.79,5,3,4,534,12,Loyal Customers,United Kingdom
12953,10,2,828.81,5,2,3,523,10,New Customers,United Kingdom
12954,639,1,162.45,1,1,1,111,3,Lost,United Kingdom
12955,1,11,4757.16,5,5,5,555,15,Champions,United Kingdom
12956,306,4,521.89,2,3,2,232,7,Needs Attention,United Kingdom
12957,10,13,8706.97,5,5,5,555,15,Champions,United Kingdom
12958,400,2,539.49,2,2,2,222,6,Lost,United Kingdom
12959,484,1,150.95,1,1,1,111,3,Lost,United Kingdom
12960,414,4,1322.07,1,3,4,134,8,Needs Attention,United Kingdom
12961,379,1,211.99,2,1,1,211,4,Lost,United Kingdom
12962,7,2,266.39,5,2,1,521,8,New Customers,United Kingdom
12963,8,12,3601.59,5,5,5,555,15,Champions,United Kingdom
12964,437,1,132.24,1,1,1,111,3,Lost,United Kingdom
12965,89,1,771.91,3,1,3,313,7,Needs Attention,United Kingdom
12966,10,1,160.18,5,1,1,511,7,New Customers,United Kingdom
12967,358,3,4306.92,2,3,5,235,10,Needs Attention,United Kingdom
12968,112,1,135.95,3,1,1,311,5,Promising,United Kingdom
12969,603,1,122.45,1,1,1,111,3,Lost,United Kingdom
12970,7,10,1524.97,5,5,4,554,14,Champions,United Kingdom
12971,4,116,15972.79,5,5,5,555,15,Champions,United Kingdom
12972,414,4,1161.2,1,3,3,133,7,Needs Attention,United Kingdom
12973,414,1,385.55,1,1,2,112,4,Lost,United Kingdom
12974,198,2,408.95,2,2,2,222,6,Lost,United Kingdom
12975,437,6,2100.09,1,4,4,144,9,At Risk,United Kingdom
12976,212,8,3156.38,2,4,5,245,11,At Risk,United Kingdom
12977,156,4,517.63,3,3,2,332,8,Loyal Customers,United Kingdom
12978,385,5,2502.82,2,4,4,244,10,At Risk,United Kingdom
12979,729,1,517.7,1,1,2,112,4,Lost,United Arab Emirates
12980,158,21,16245.78,3,5,5,355,13,Loyal Customers,United Kingdom
12981,30,2,372.21999999999997,4,2,2,422,8,New Customers,United Kingdom
12982,243,8,2744.81,2,4,4,244,10,At Risk,United Kingdom
12983,598,1,490.08,1,1,2,112,4,Lost,United Kingdom
12984,19,1,97.5,5,1,1,511,7,New Customers,United Kingdom
12985,1,2,1239.38,5,2,3,523,10,New Customers,United Kingdom
12986,429,10,2729.84,1,5,4,154,10,At Risk,United Kingdom
12987,74,5,1312.21,3,4,4,344,11,Loyal Customers,United Kingdom
12988,292,1,535.32,2,1,2,212,5,Lost,United Kingdom
12989,3,33,13551.75,5,5,5,555,15,Champions,United Kingdom
12990,31,7,955.5,4,4,3,443,11,Loyal Customers,United Kingdom
12991,23,3,764.82,4,3,3,433,10,Loyal Customers,United Kingdom
12992,725,1,93.35,1,1,1,111,3,Lost,United Kingdom
12993,23,8,1259.63,4,4,4,444,12,Champions,United Kingdom
12994,4,3,974.42,5,3,3,533,11,Loyal Customers,United Kingdom
12995,85,1,211.32,3,1,1,311,5,Promising,United Kingdom
12996,376,1,355.5,2,1,2,212,5,Lost,United Kingdom
12997,22,8,2110.91,4,4,4,444,12,Champions,United Kingdom
12998,493,3,920.0799999999999,1,3,3,133,7,Needs Attention,United Kingdom
12999,196,3,455.88,2,3,2,232,7,Needs Attention,United Kingdom
13000,107,4,1032.5,3,3,3,333,9,Loyal Customers,United Kingdom
13001,4,33,24172.1,5,5,5,555,15,Champions,United Kingdom
13002,318,3,414.13,2,3,2,232,7,Needs Attention,United Kingdom
13003,106,3,149.05,3,3,1,331,7,Loyal Customers,United Kingdom
13004,12,36,11650.85,5,5,5,555,15,Champions,United Kingdom
13005,174,4,999.68,3,3,3,333,9,Loyal Customers,United Kingdom
13006,56,1,81.57,4,1,1,411,6,New Customers,United Kingdom
13007,580,1,175.25,1,1,1,111,3,Lost,United Kingdom
13008,323,3,612.13,2,3,2,232,7,Needs Attention,United Kingdom
13009,673,1,234.0,1,1,1,111,3,Lost,United Kingdom
13010,374,2,330.12,2,2,2,222,6,Lost,United Kingdom
13011,372,1,101.1,2,1,1,211,4,Lost,United Kingdom
13012,9,11,2972.83,5,5,5,555,15,Champions,United Kingdom
13013,1,29,12625.77,5,5,5,555,15,Champions,United Kingdom
13014,11,11,5381.08,5,5,5,555,15,Champions,United Kingdom
13015,53,11,6586.42,4,5,5,455,14,Champions,United Kingdom
13016,73,3,789.89,3,3,3,333,9,Loyal Customers,United Kingdom
13017,7,1,204.0,5,1,1,511,7,New Customers,United Kingdom
13018,16,35,9763.16,5,5,5,555,15,Champions,United Kingdom
13019,379,6,1229.95,2,4,3,243,9,At Risk,United Kingdom
13020,563,2,618.96,1,2,3,123,6,Needs Attention,United Kingdom
13021,4,17,4887.24,5,5,5,555,15,Champions,United Kingdom
13022,430,1,65.3,1,1,1,111,3,Lost,Belgium
13023,64,3,1449.03,3,3,4,334,10,Loyal Customers,United Kingdom
13024,471,2,555.87,1,2,2,122,5,Lost,United Kingdom
13025,732,1,323.39,1,1,2,112,4,Lost,United Kingdom
13026,1,9,1733.08,5,5,4,554,14,Champions,United Kingdom
13027,114,19,17335.2,3,5,5,355,13,Loyal Customers,United Kingdom
13028,23,2,661.3199999999999,4,2,3,423,9,New Customers,United Kingdom
13029,31,5,1927.3,4,4,4,444,12,Champions,United Kingdom
13030,11,2,1227.22,5,2,3,523,10,New Customers,United Kingdom
13031,407,5,3419.27,2,4,5,245,11,At Risk,United Kingdom
13032,52,9,2843.55,4,5,4,454,13,Champions,United Kingdom
13033,357,2,220.55,2,2,1,221,5,Lost,United Kingdom
13034,55,3,922.68,4,3,3,433,10,Loyal Customers,United Kingdom
13035,74,3,1364.2,3,3,4,334,10,Loyal Customers,United Kingdom
13036,685,1,307.1,1,1,2,112,4,Lost,United Kingdom
13037,138,12,3914.95,3,5,5,355,13,Loyal Customers,United Kingdom
13038,80,3,908.46,3,3,3,333,9,Loyal Customers,United Kingdom
13039,584,4,1010.73,1,3,3,133,7,Needs Attention,United Kingdom
13040,9,2,676.99,5,2,3,523,10,New Customers,United Kingdom
13041,451,4,799.13,1,3,3,133,7,Needs Attention,United Kingdom
13042,598,3,1556.54,1,3,4,134,8,Needs Attention,United Kingdom
13043,273,1,516.42,2,1,2,212,5,Lost,United Kingdom
13044,291,11,4853.9,2,5,5,255,12,At Risk,United Kingdom
13045,99,3,808.92,3,3,3,333,9,Loyal Customers,United Kingdom
13046,31,3,949.25,4,3,3,433,10,Loyal Customers,United Kingdom
13047,32,24,8795.16,4,5,5,455,14,Champions,United Kingdom
13048,14,9,4084.21,5,5,5,555,15,Champions,United Kingdom
13049,64,4,1408.24,3,3,4,334,10,Loyal Customers,United Kingdom
13050,15,35,12344.53,5,5,5,555,15,Champions,United Kingdom
13051,579,2,155.8,1,2,1,121,4,Lost,United Kingdom
13052,212,7,3168.53,2,4,5,245,11,At Risk,United Kingdom
13053,622,1,127.65,1,1,1,111,3,Lost,United Kingdom
13055,78,4,2321.11,3,3,4,334,10,Loyal Customers,United Kingdom
13056,551,1,209.48,1,1,1,111,3,Lost,United Kingdom
13057,530,3,722.09,1,3,3,133,7,Needs Attention,United Kingdom
13058,25,3,271.40000000000003,4,3,1,431,8,Loyal Customers,United Kingdom
13059,250,10,2303.17,2,5,4,254,11,At Risk,United Kingdom
13060,254,1,307.53,2,1,2,212,5,Lost,United Kingdom
13061,72,1,248.60999999999999,3,1,1,311,5,Promising,United Kingdom
13062,191,1,346.98,2,1,2,212,5,Lost,United Kingdom
13063,481,1,188.4,1,1,1,111,3,Lost,United Kingdom
13064,13,6,1680.74,5,4,4,544,13,Champions,United Kingdom
13065,373,5,1260.91,2,4,4,244,10,At Risk,United Kingdom
13066,24,2,470.8,4,2,2,422,8,New Customers,United Kingdom
13067,82,3,508.51,3,3,2,332,8,Loyal Customers,United Kingdom
13068,10,2,344.0,5,2,2,522,9,New Customers,United Kingdom
13069,1,38,9683.13,5,5,5,555,15,Champions,United Kingdom
13070,192,4,751.7,2,3,3,233,8,Needs Attention,United Kingdom
13071,612,1,129.22,1,1,1,111,3,Lost,United Kingdom
13072,267,1,177.15,2,1,1,211,4,Lost,United Kingdom
13073,411,2,418.08,1,2,2,122,5,Lost,United Kingdom
13074,511,4,1378.74,1,3,4,134,8,Needs Attention,United Kingdom
13075,130,1,919.61,3,1,3,313,7,Needs Attention,United Kingdom
13076,458,1,135.4,1,1,1,111,3,Lost,United Kingdom
13077,1,11,3064.67,5,5,5,555,15,Champions,United Kingdom
13078,3,57,29532.45,5,5,5,555,15,Champions,United Kingdom
13079,4,6,419.18,5,4,2,542,11,Loyal Customers,United Kingdom
13080,179,4,280.73,3,3,1,331,7,Loyal Customers,United Kingdom
13081,12,28,59205.15,5,5,5,555,15,Champions,United Kingdom
13082,126,21,7335.75,3,5,5,355,13,Loyal Customers,United Kingdom
13083,4,3,395.43,5,3,2,532,10,Loyal Customers,United Kingdom
13084,492,1,122.39999999999999,1,1,1,111,3,Lost,United Kingdom
13085,158,8,2433.28,3,4,4,344,11,Loyal Customers,United Kingdom
13086,383,1,439.33,2,1,2,212,5,Lost,United Kingdom
13087,726,1,313.64,1,1,2,112,4,Lost,United Kingdom
13088,417,1,236.11,1,1,1,111,3,Lost,United Kingdom
13089,3,203,116737.86,5,5,5,555,15,Champions,United Kingdom
13090,9,24,14103.09,5,5,5,555,15,Champions,United Kingdom
13091,28,3,2321.82,4,3,4,434,11,Loyal Customers,United Kingdom
13092,71,12,2140.28,3,5,4,354,12,Loyal Customers,United Kingdom
13093,276,55,54943.65,2,5,5,255,12,At Risk,United Kingdom
13094,21,13,2433.12,4,5,4,454,13,Champions,United Kingdom
13095,71,1,74.4,3,1,1,311,5,Promising,United Kingdom
13096,394,1,419.7,2,1,2,212,5,Lost,United Kingdom
13097,33,28,13389.22,4,5,5,455,14,Champions,United Kingdom
13098,1,28,28882.44,5,5,5,555,15,Champions,United Kingdom
13099,99,1,207.36,3,1,1,311,5,Promising,United Kingdom
13101,234,4,695.4,2,3,3,233,8,Needs Attention,United Kingdom
13102,1,37,11696.92,5,5,5,555,15,Champions,United Kingdom
13103,40,3,709.64,4,3,3,433,10,Loyal Customers,United Kingdom
13104,3,9,1709.1,5,5,4,554,14,Champions,United Kingdom
13105,436,1,72.0,1,1,1,111,3,Lost,United Kingdom
13106,133,2,603.46,3,2,2,322,7,Promising,United Kingdom
13107,44,9,5253.07,4,5,5,455,14,Champions,United Kingdom
13108,373,2,1098.52,2,2,3,223,7,Needs Attention,United Kingdom
13109,60,3,1134.03,3,3,3,333,9,Loyal Customers,United Kingdom
13110,31,12,2957.47,4,5,4,454,13,Champions,United Kingdom
13111,719,1,321.88000000000005,1,1,2,112,4,Lost,United Kingdom
13112,541,1,20.599999999999998,1,1,1,111,3,Lost,United Kingdom
13113,1,37,18625.73,5,5,5,555,15,Champions,United Kingdom
13114,731,1,234.38,1,1,1,111,3,Lost,United Kingdom
13115,12,10,5494.7,5,5,5,555,15,Champions,United Kingdom
13116,138,1,501.14,3,1,2,312,6,Promising,United Kingdom
13117,22,18,2643.81,4,5,4,454,13,Champions,United Kingdom
13118,20,9,2415.41,4,5,4,454,13,Champions,United Kingdom
13119,669,1,134.9,1,1,1,111,3,Lost,United Kingdom
13120,239,1,30.6,2,1,1,211,4,Lost,United Kingdom
13121,269,1,283.73,2,1,1,211,4,Lost,United Kingdom
13122,94,2,922.39,3,2,3,323,8,Needs Attention,United Kingdom
13123,473,2,506.75,1,2,2,122,5,Lost,United Kingdom
13124,90,4,4782.45,3,3,5,335,11,Loyal Customers,United Kingdom
13125,524,1,158.57,1,1,1,111,3,Lost,United Kingdom
13126,5,13,3998.25,5,5,5,555,15,Champions,United Kingdom
13127,78,1,259.17,3,1,1,311,5,Promising,United Kingdom
13128,631,1,263.5,1,1,1,111,3,Lost,United Kingdom
13129,452,2,233.25,1,2,1,121,4,Lost,United Kingdom
13130,94,1,64.0,3,1,1,311,5,Promising,United Kingdom
13131,23,7,3313.77,4,4,5,445,13,Champions,United Kingdom
13132,262,1,77.3,2,1,1,211,4,Lost,United Kingdom
13133,274,3,200.45,2,3,1,231,6,Needs Attention,United Kingdom
13134,86,6,2475.23,3,4,4,344,11,Loyal Customers,United Kingdom
13135,197,2,3371.45,2,2,5,225,9,Needs Attention,United Kingdom
13136,56,13,6274.56,4,5,5,455,14,Champions,United Kingdom
13137,11,16,7712.7,5,5,5,555,15,Champions,United Kingdom
13138,22,7,1467.24,4,4,4,444,12,Champions,United Kingdom
13139,16,8,8202.98,5,4,5,545,14,Champions,United Kingdom
13140,108,5,1215.68,3,4,3,343,10,Loyal Customers,United Kingdom
13141,85,17,7668.58,3,5,5,355,13,Loyal Customers,United Kingdom
13142,19,1,307.09000000000003,5,1,2,512,8,New Customers,United Kingdom
13143,585,1,405.1,1,1,2,112,4,Lost,United Kingdom
13144,333,2,135.35,2,2,1,221,5,Lost,United Kingdom
13145,40,7,1423.52,4,4,4,444,12,Champions,United Kingdom
13146,26,1,228.91,4,1,1,411,6,New Customers,United Kingdom
13147,10,4,712.8,5,3,3,533,11,Loyal Customers,United Kingdom
13148,29,26,8621.81,4,5,5,455,14,Champions,United Kingdom
13149,14,4,1676.06,5,3,4,534,12,Loyal Customers,United Kingdom
13150,484,3,449.96999999999997,1,3,2,132,6,Needs Attention,United Kingdom
13151,296,3,2580.74,2,3,4,234,9,Needs Attention,United Kingdom
13152,417,7,2146.38,1,4,4,144,9,At Risk,United Kingdom
13153,6,1,486.22,5,1,2,512,8,New Customers,United Kingdom
13154,399,3,1624.84,2,3,4,234,9,Needs Attention,United Kingdom
13155,33,6,1750.18,4,4,4,444,12,Champions,United Kingdom
13156,385,3,1586.54,2,3,4,234,9,Needs Attention,United Kingdom
13157,49,9,5687.36,4,5,5,455,14,Champions,United Kingdom
13158,95,5,1508.18,3,4,4,344,11,Loyal Customers,United Kingdom
13159,9,4,1437.85,5,3,4,534,12,Loyal Customers,United Kingdom
13160,22,1,91.8,4,1,1,411,6,New Customers,United Kingdom
13161,313,2,478.88,2,2,2,222,6,Lost,United Kingdom
13162,122,16,9275.49,3,5,5,355,13,Loyal Customers,United Kingdom
13163,610,1,17.65,1,1,1,111,3,Lost,United Kingdom
13164,569,2,372.2,1,2,2,122,5,Lost,United Kingdom
13165,46,3,1451.16,4,3,4,434,11,Loyal Customers,United Kingdom
13166,283,2,884.18,2,2,3,223,7,Needs Attention,United Kingdom
13167,19,5,1125.15,5,4,3,543,12,Loyal Customers,United Kingdom
13168,36,5,1875.31,4,4,4,444,12,Champions,United Kingdom
13169,64,3,840.08,3,3,3,333,9,Loyal Customers,United Kingdom
13170,27,1,116.00999999999999,4,1,1,411,6,New Customers,United Kingdom
13171,22,3,468.41,4,3,2,432,9,Loyal Customers,United Kingdom
13172,400,1,69.6,2,1,1,211,4,Lost,United Kingdom
13173,4,11,2639.35,5,5,4,554,14,Champions,United Kingdom
